index_x,id,contact_city,contact_state,found,manual,remove,still_there,FoundCity,FoundState,Keep?,foundStateAbb,origin_lon,origin_lat,dest_lon,dest_lat,index_y,org_id,url,type.x,species,breed_primary,breed_secondary,breed_mixed,breed_unknown,color_primary,color_secondary,color_tertiary,age,sex,size,coat,fixed,house_trained,declawed,special_needs,shots_current,env_children,env_dogs,env_cats,name,status,posted,contact_zip,contact_country,stateQ,accessed,description
14,45886372,Locust Fork,AL,Alabama,,,,,Alabama,,AL,-86.6807,32.601,-86.6807,32.601,2198,AL186,https://www.petfinder.com/dog/pepper-b-45886372/al/locust-fork/crossing-paths-animal-rescue-al186/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Labrador Retriever,Terrier,True,False,,,,Baby,Female,Medium,,False,False,,False,True,True,True,,Pepper B,adoptable,2019-09-06T14:42:21+0000,35097,US,AL,2019-09-20,"Meet Pepper... she is the sweetest baby, so loving, and fun. Look at that sweet face, you just want to give her a kiss, She has a beautiful coat, and such loving eyes. She is great with people, and other puppies. Pepper is about 22 wks. old, and 18 lbs. This girl will bring so much joy to your life. She is ready for her forever family... She is fully vetted, and ready to go!ME posted 9/6/19

**It is rare that we know with certainty the ages or mixes that make up our wonderful dogs, but we do our best to be as accurate as possible based upon our many years in rescue.
** Adoption: $325 which covers quarantine, shots, worming, food, medical records, spaying/neutering,microchip and an Alabama State Health Certificate. Transport, if needed : $120.00 We consider the transport to be of great importance and, as such, take particular care of the dogs during the trip from Alabama. We make every effort to arrive with healthy and minimally stressed dogs."
15,45886371,Locust Fork,AL,Alabama,,,,,Alabama,,AL,-86.6807,32.601,-86.6807,32.601,2199,AL186,https://www.petfinder.com/dog/roxie-b-45886371/al/locust-fork/crossing-paths-animal-rescue-al186/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Bloodhound,Black and Tan Coonhound,True,False,,,,Baby,Female,Medium,,True,False,,False,True,True,True,,Roxie B,adoptable,2019-09-06T14:42:20+0000,35097,US,AL,2019-09-20,"Meet Roxie ... who doesn't love a Hound? They are great family dogs. Easy going, loving, and sweet as pie! Roxie is great with people, and other pups in rescue. She is about 16 to 18 wks, and 18 lbs. She will make a excellent companion for any family. ME posted 9/6/19

**It is rare that we know with certainty the ages or mixes that make up our wonderful dogs, but we do our best to be as accurate as possible based upon our many years in rescue.
** Adoption: $325 which covers quarantine, shots, worming, food, medical records, spaying/neutering,microchip and an Alabama State Health Certificate. Transport, if needed : $120.00 We consider the transport to be of great importance and, as such, take particular care of the dogs during the trip from Alabama. We make every effort to arrive with healthy and minimally stressed dogs."
16,45864590,Locust Fork,AL,Alabama,,,,,Alabama,,AL,-86.6807,32.601,-86.6807,32.601,2230,AL186,https://www.petfinder.com/dog/aiden-b-45864590/al/locust-fork/crossing-paths-animal-rescue-al186/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Labrador Retriever,Golden Retriever,True,False,,,,Young,Male,Medium,,True,False,,False,True,True,True,,Aiden B,adoptable,2019-09-04T20:13:55+0000,35097,US,AL,2019-09-20,"Meet Aiden... he is a great boy, he is about 5 yrs. young. He is good with people, and other dogs. He has a beautiful golden coat, he is on the thin side, so we are working on getting him healthy looking. He found himself in a kill shelter, he had such a great temperament recuse had to save this boy. He is fully vetted, and ready to home to his home.

ME posted 9/2/19

**It is rare that we know with certainty the ages or mixes that make up our wonderful dogs, but we do our best to be as accurate as possible based upon our many years in rescue.
** Adoption: 325 which covers quarantine, shots, worming, food, medical records, spaying/neutering,microchip and an Alabama State Health Certificate. Transport, if needed : $120.00 We consider the transport to be of great importance and, as such, take particular care of the dogs during the trip from Alabama. We make every effort to arrive with healthy and minimally stressed dogs."
17,45863153,Locust Fork,AL,Alabama,,,,,Alabama,,AL,-86.6807,32.601,-86.6807,32.601,2231,AL186,https://www.petfinder.com/dog/pippin-b-45863153/al/locust-fork/crossing-paths-animal-rescue-al186/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Chihuahua,,True,False,,,,Young,Female,Small,,True,False,,False,True,,True,,Pippin B,adoptable,2019-09-04T18:43:53+0000,35097,US,AL,2019-09-20,"Meet Pippin .... she is adorable. She is good with other dogs. She loves people. She is about 2 yrs. and about 10 lbs She is ready for a true forever home, this baby found herself at a kill shelter unwanted. She will be a great companion.
ME posted 9/3/19

**It is rare that we know with certainty the ages or mixes that make up our wonderful dogs, but we do our best to be as accurate as possible based upon our many years in rescue.
** Adoption: $325 which covers quarantine, shots, worming, food, medical records, spaying/neutering,microchip and an Alabama State Health Certificate. Transport, if needed : $120.00 We consider the transport to be of great importance and, as such, take particular care of the dogs during the trip from Alabama. We make every effort to arrive with healthy and minimally stressed dogs."
18,45862971,Locust Fork,AL,Alabama,,,,,Alabama,,AL,-86.6807,32.601,-86.6807,32.601,2232,AL186,https://www.petfinder.com/dog/lamb-chop-b-45862971/al/locust-fork/crossing-paths-animal-rescue-al186/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Chihuahua,,True,False,,,,Young,Male,Small,,True,False,,False,True,,True,,Lamb Chop B,adoptable,2019-09-04T18:29:32+0000,35097,US,AL,2019-09-20,"Meet Lamb Chop.... he is an adorable guy. He's is good with other dogs. He loves people. He is about 3 yrs. and about 12 lbs He is ready for a true forever home, he found himself at a kill shelter unwanted. He will be a great companion.
ME posted 9/3/19

**It is rare that we know with certainty the ages or mixes that make up our wonderful dogs, but we do our best to be as accurate as possible based upon our many years in rescue.
** Adoption: $325 which covers quarantine, shots, worming, food, medical records, spaying/neutering,microchip and an Alabama State Health Certificate. Transport, if needed : $120.00 We consider the transport to be of great importance and, as such, take particular care of the dogs during the trip from Alabama. We make every effort to arrive with healthy and minimally stressed dogs."
19,45852535,Locust Fork,AL,Alabama,,,,,Alabama,,AL,-86.6807,32.601,-86.6807,32.601,2244,AL186,https://www.petfinder.com/dog/ponce-b-45852535/al/locust-fork/crossing-paths-animal-rescue-al186/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Cattle Dog,Beagle,True,False,,,,Baby,Male,Medium,,True,False,,False,True,True,True,,Ponce B,adoptable,2019-09-03T20:44:37+0000,35097,US,AL,2019-09-20,"Ponce...he is a little on the shy side but warms up quick. He just needs some TLC. He is adorable with his Blk/ white coat . He is great with other dogs. He is about 5 months old, and 20 lbs. He is such a cutie. Please open you heart, and home to this guy, and show him true LOVE!
ME posted 9/2/19

**It is rare that we know with certainty the ages or mixes that make up our wonderful dogs, but we do our best to be as accurate as possible based upon our many years in rescue.
** Adoption: $325 which covers quarantine, shots, worming, food, medical records, spaying/neutering,microchip and an Alabama State Health Certificate. Transport, if needed : $120.00 We consider the transport to be of great importance and, as such, take particular care of the dogs during the trip from Alabama. We make every effort to arrive with healthy and minimally stressed dogs."
20,45850607,Locust Fork,AL,Alabama,,,,,Alabama,,AL,-86.6807,32.601,-86.6807,32.601,2247,AL186,https://www.petfinder.com/dog/misha-b-45850607/al/locust-fork/crossing-paths-animal-rescue-al186/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Golden Retriever,Labrador Retriever,True,False,,,,Baby,Female,Medium,,True,False,,False,True,True,True,,Misha B,adoptable,2019-09-03T18:59:29+0000,35097,US,AL,2019-09-20,"Meet Misha... this is a sweetie. She has puppy average energy , and lot of kisses to share with you. She loves other puppies, playing, nap time, and being with people. She is about 15 wks. and 22 lbs. She will make an awesome addition to any family. ME posted 9/2/19

**It is rare that we know with certainty the ages or mixes that make up our wonderful dogs, but we do our best to be as accurate as possible based upon our many years in rescue.
** Adoption: $325 which covers quarantine, shots, worming, food, medical records, spaying/neutering,microchip and an Alabama State Health Certificate. Transport, if needed : $120.00 We consider the transport to be of great importance and, as such, take particular care of the dogs during the trip from Alabama. We make every effort to arrive with healthy and minimally stressed dogs."
21,45800965,Locust Fork,AL,Alabama,,,,,Alabama,,AL,-86.6807,32.601,-86.6807,32.601,2277,AL186,https://www.petfinder.com/dog/zelda-45800965/al/locust-fork/crossing-paths-animal-rescue-al186/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Brussels Griffon,Chihuahua,True,False,,,,Baby,Female,Medium,,True,False,,False,True,,True,,Zelda,adoptable,2019-08-30T20:53:41+0000,35097,US,AL,2019-09-20,"ZELDA FEMALE AGE 6 MONTHS GRIFFON SMOOTH COAT CHIHUAHUA AGE 6 MONTHS WEIGHT 20 POUNDS MATURE 30 COLOR BROWN BRINDLE COAT MEDIUM SPAYED CHIPPED This is Zelda! She is a fun-loving and playful girl who is quite happy! She's great with people as well as other dogs. Her coat is a gorgeous brindle brown, and her tail is quite curly! What a sweetheart!!! (posted 8/30/19, ME)
**It is rare that we know with certainty the ages or mixes that make up our wonderful dogs, but we do our best to be as accurate as possible based upon our many years in rescue.
** Adoption: $325 which covers quarantine, shots, worming, food, medical records, spaying/neutering,microchip and an Alabama State Health Certificate. Transport, if needed : $120.00 We consider the transport to be of great importance and, as such, take particular care of the dogs during the trip from Alabama. We make every effort to arrive with healthy and minimally stressed dogs."
22,45800836,Locust Fork,AL,Alabama,,,,,Alabama,,AL,-86.6807,32.601,-86.6807,32.601,2278,AL186,https://www.petfinder.com/dog/loki-45800836/al/locust-fork/crossing-paths-animal-rescue-al186/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Chihuahua,,True,False,,,,Baby,Male,Small,,True,False,,False,True,,True,,Loki,adoptable,2019-08-30T20:37:07+0000,35097,US,AL,2019-09-20,"LOKI MALE CHIHUAHUA AGE 8 MONTHS WEIGHT 9 POUNDS MATURE 14 POUNDS COLORS TAN WHITE COAT SHORT NEUTERED CHIPPED Here's Loki, a boy always looking for fun. He loves other dogs as well as people. He's an absolute darling who, even when mature, will weigh only 14 pounds. Because of that, please do not apply for him if you have small children in the home. Sometimes they just don't know their own strength! What a delight! (posted 8/30/19, ME)

**It is rare that we know with certainty the ages or mixes that make up our wonderful dogs, but we do our best to be as accurate as possible based upon our many years in rescue.
** Adoption: $325 which covers quarantine, shots, worming, food, medical records, spaying/neutering,microchip and an Alabama State Health Certificate. Transport, if needed : $120.00 We consider the transport to be of great importance and, as such, take particular care of the dogs during the trip from Alabama. We make every effort to arrive with healthy and minimally stressed dogs."
23,45795675,Locust Fork,AL,Alabama,,,,,Alabama,,AL,-86.6807,32.601,-86.6807,32.601,2280,AL186,https://www.petfinder.com/dog/daisey-45795675/al/locust-fork/crossing-paths-animal-rescue-al186/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Chihuahua,,True,False,,,,Baby,Female,Small,,True,False,,False,True,,True,,Daisey,adoptable,2019-08-30T15:30:49+0000,35097,US,AL,2019-09-20,"DaiseyFEMALECHIHUAHUA AGE 16 WEEKSWEIGHT 8.4 POUNDSMATURE 12COLORS BLONDE WHITE TANCOAT SHORTSPAYEDCHIPPED
Daisey and her sister, Maxine, (also posted) are sweet sisters who are very gentle and playful. They love each other as well as other dogs and people! They love to be held! Precious girls, they are truly great. However, because of their size, please don't apply if you have small children in your home. They don't know how fragile such small dogs are. (posted 8/30/19, ME)
**It is rare that we know with certainty the ages or mixes that make up our wonderful dogs, but we do our best to be as accurate as possible based upon our many years in rescue.
** Adoption: $325 which covers quarantine, shots, worming, food, medical records, spaying/neutering,microchip and an Alabama State Health Certificate. Transport, if needed : $120.00 We consider the transport to be of great importance and, as such, take particular care of the dogs during the trip from Alabama. We make every effort to arrive with healthy and minimally stressed dogs."
24,45795582,Locust Fork,AL,Alabama,,,,,Alabama,,AL,-86.6807,32.601,-86.6807,32.601,2281,AL186,https://www.petfinder.com/dog/maxine-45795582/al/locust-fork/crossing-paths-animal-rescue-al186/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Chihuahua,,True,False,,,,Baby,Female,Small,,True,False,,False,True,,True,,Maxine,adoptable,2019-08-30T15:16:30+0000,35097,US,AL,2019-09-20,"DAISEY and MAXINE FEMALE CHIHUAHUA AGE 16 WEEKS WEIGHT 8.4 POUNDS MATURE 12 COLORS BLONDE WHITE TAN COAT SHORT SPAYED CHIPPED Maxine and her sister, Daisey, (also posted) are sweet sisters who are very gentle and playful. They love each other as well as other dogs and people! They love to be held! Precious girls, they are truly great. However, because of their size, please don't apply if you have small children in your home. They don't know how fragile such small dogs are. (posted 8/30/19, ME)
**It is rare that we know with certainty the ages or mixes that make up our wonderful dogs, but we do our best to be as accurate as possible based upon our many years in rescue.
** Adoption: $325 which covers quarantine, shots, worming, food, medical records, spaying/neutering,microchip and an Alabama State Health Certificate. Transport, if needed : $120.00 We consider the transport to be of great importance and, as such, take particular care of the dogs during the trip from Alabama. We make every effort to arrive with healthy and minimally stressed dogs."
25,45795234,Locust Fork,AL,Alabama,,,,,Alabama,,AL,-86.6807,32.601,-86.6807,32.601,2282,AL186,https://www.petfinder.com/dog/mr-pearson-45795234/al/locust-fork/crossing-paths-animal-rescue-al186/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Chihuahua,Corgi,True,False,,,,Adult,Male,Small,,True,False,,False,True,,True,,Mr. Pearson,adoptable,2019-08-30T15:01:13+0000,35097,US,AL,2019-09-20,"MR PEARSON
MALECHIWEENIE CORGI MIXAGE 2 YEARS WEIGHT 17 POUNDSCOLORS CREAM GREY AND BLACKCOAT SHORTNEUTEREDCHIPPED
Mr. Pearson is quite the boy! Check out that ear! He's a very curious lad, and he loves his treats. He loves to play and take the occasional nap.Until he gets to know you, he is rather shy, but then he is your best friend ever! We feel he would be more comfortable with older children in the house. The young ones don't always understand that they might unintentionally hurt such a small dog. Mr. Pearson is a fine boy who will always love to see you come home! (posted 8/30, ME)
**It is rare that we know with certainty the ages or mixes that make up our wonderful dogs, but we do our best to be as accurate as possible based upon our many years in rescue.**
Adoption: $325 which covers quarantine, shots, worming, food, medical records, spaying/neutering, microchip and an Alabama State Health Certificate.
Transport, if needed : $120.00 We consider the transport to be of great importance and, as such, take particular care of the dogs during the trip from Alabama. We make every effort to arrive with healthy and minimally stressed dogs.

**It is rare that we know with certainty the ages or mixes that make up our wonderful dogs, but we do our best to be as accurate as possible based upon our many years in rescue.
** Adoption: $325 which covers quarantine, shots, worming, food, medical records, spaying/neutering,microchip and an Alabama State Health Certificate. Transport, if needed : $120.00 We consider the transport to be of great importance and, as such, take particular care of the dogs during the trip from Alabama. We make every effort to arrive with healthy and minimally stressed dogs."
26,45795234,Locust Fork,AL,Alabama,,,,,Alabama,,AL,-86.6807,32.601,-86.6807,32.601,2282,AL186,https://www.petfinder.com/dog/mr-pearson-45795234/al/locust-fork/crossing-paths-animal-rescue-al186/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Chihuahua,Corgi,True,False,,,,Adult,Male,Small,,True,False,,False,True,,True,,Mr. Pearson,adoptable,2019-08-30T15:01:13+0000,35097,US,AL,2019-09-20,"MR PEARSON
MALECHIWEENIE CORGI MIXAGE 2 YEARS WEIGHT 17 POUNDSCOLORS CREAM GREY AND BLACKCOAT SHORTNEUTEREDCHIPPED
Mr. Pearson is quite the boy! Check out that ear! He's a very curious lad, and he loves his treats. He loves to play and take the occasional nap.Until he gets to know you, he is rather shy, but then he is your best friend ever! We feel he would be more comfortable with older children in the house. The young ones don't always understand that they might unintentionally hurt such a small dog. Mr. Pearson is a fine boy who will always love to see you come home! (posted 8/30, ME)
**It is rare that we know with certainty the ages or mixes that make up our wonderful dogs, but we do our best to be as accurate as possible based upon our many years in rescue.**
Adoption: $325 which covers quarantine, shots, worming, food, medical records, spaying/neutering, microchip and an Alabama State Health Certificate.
Transport, if needed : $120.00 We consider the transport to be of great importance and, as such, take particular care of the dogs during the trip from Alabama. We make every effort to arrive with healthy and minimally stressed dogs.

**It is rare that we know with certainty the ages or mixes that make up our wonderful dogs, but we do our best to be as accurate as possible based upon our many years in rescue.
** Adoption: $325 which covers quarantine, shots, worming, food, medical records, spaying/neutering,microchip and an Alabama State Health Certificate. Transport, if needed : $120.00 We consider the transport to be of great importance and, as such, take particular care of the dogs during the trip from Alabama. We make every effort to arrive with healthy and minimally stressed dogs."
27,45767587,Locust Fork,AL,Alabama,,,,,Alabama,,AL,-86.6807,32.601,-86.6807,32.601,2310,AL186,https://www.petfinder.com/dog/bristol-b-6-lbs-45767587/al/locust-fork/crossing-paths-animal-rescue-al186/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Chihuahua,Terrier,True,False,,,,Baby,Female,Small,,True,False,,False,True,True,True,True,Bristol B 6 lbs,adoptable,2019-08-28T05:06:57+0000,35097,US,AL,2019-09-20,"Meet Bristol... She is a fiesty girl, and rules the boys. She knows how to get her way.... Lol. She truly is a love, she will curl right up in your lap for love, just a pocket baby. She is good with cats too. She is 15 wks old. No kids under 6 please. Bristol is ready for her FOREVER loving home.
VB posted 8/28/19 Updated 9/8/19

*It is rare that we know with certainty the ages or mixes that make up our wonderful dogs, but we do our best to be as accurate as possible based upon our many years in rescue.
** Adoption: $325 which covers quarantine, shots, worming, food, medical records, spaying/neutering,microchip and an Alabama State Health Certificate. Transport, if needed : $120.00 We consider the transport to be of great importance and, as such, take particular care of the dogs during the trip from Alabama. We make every effort to arrive with healthy and minimally stressed dogs."
28,45767425,Locust Fork,AL,Alabama,,,,,Alabama,,AL,-86.6807,32.601,-86.6807,32.601,2311,AL186,https://www.petfinder.com/dog/scooter-b-6lbs-of-love-45767425/al/locust-fork/crossing-paths-animal-rescue-al186/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Chihuahua,,True,False,,,,Baby,Male,Small,,True,False,,False,True,True,True,True,Scooter B 6lbs. of Love!,adoptable,2019-08-28T04:36:41+0000,35097,US,AL,2019-09-20,"Meet Scooter... he is a little lap buddy. He loves attention. He is 15 wks old.and 6 lbs. He is great with other pups, and cats. He loves to play, run. Those little legs go ninety to nothing, but he always makes his way back to your lap, sweet boy! He is ready for the love! No kids under 6 please.
VB posted 8/ 28/19 updated 9/8/19
*It is rare that we know with certainty the ages or mixes that make up our wonderful dogs, but we do our best to be as accurate as possible based upon our many years in rescue.
** Adoption: $325 which covers quarantine, shots, worming, food, medical records, spaying/neutering,microchip and an Alabama State Health Certificate. Transport, if needed : $120.00 We consider the transport to be of great importance and, as such, take particular care of the dogs during the trip from Alabama. We make every effort to arrive with healthy and minimally stressed dogs."
29,45751466,Locust Fork,AL,Alabama,,,,,Alabama,,AL,-86.6807,32.601,-86.6807,32.601,2322,AL186,https://www.petfinder.com/dog/addison-b-45751466/al/locust-fork/crossing-paths-animal-rescue-al186/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Labrador Retriever,Yellow Labrador Retriever,True,False,,,,Baby,Female,Medium,,True,False,,False,True,True,True,True,Addison B,adoptable,2019-08-26T20:54:36+0000,35097,US,AL,2019-09-20,"Please contact Vickie (dvbrooks57@gmail.com) for more information about this pet.SPAYEDLAB MIXBORN 4-15-1915- 18 LBSMEET ADDISON... SHE IS A CUTIE PIE, LOVING, AND YOUR NORMAL PUP. SHE IS GOOD WITH OTHER DOGS, KIDS AND CATS. SHE IS READY TO SHARE HER LIFE, AND LOVE WITH HER NEW FAMILY. ADDISON IS FULLY VETTED AND READY TO GO!TN POSTED 7/25/19

*It is rare that we know with certainty the ages or mixes that make up our wonderful dogs, but we do our best to be as accurate as possible based upon our many years in rescue.** Adoption: $325 which covers quarantine, shots, worming, food, medical records, spaying/neutering,microchip and an Alabama State Health Certificate. Transport, if needed : $120.00 We consider the transport to be of great importance and, as such, take particular care of the dogs during the trip from Alabama. We make every effort to arrive with healthy and minimally stressed dogs."
